point_id,mileage,zone,session,date,increment_mm,rate,cumulative_mm,replicate,cum_recon,single_lag_1,cum_lag_1,single_lag_2,cum_lag_2,single_lag_3,cum_lag_3,single_lag_4,cum_lag_4,single_lag_5,cum_lag_5,roll_mean_3,roll_std_3,diff_1,days_next,days_prev,timestep,has_goaf,seam_thickness_m,mining_depth_m,depth_thickness_ratio,dip_angle_deg,recovery_rate,years_since_abandonment,room_width_m,pillar_width_m,grouting,mining_method,overburden_lithology,coal_mine,stability_class,geo_note
C78,,RAMP,6,2022-05-31,-3.3,-0.1,-1.1,1,-1.1,1.0,2.1999999999999997,-2.2,1.1999999999999997,1.2,3.4,0.9,2.2,1.3,1.3,-1.4802973661668753e-16,1.9078784028338915,3.2,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C78,,RAMP,7,2022-06-24,-1.3,-0.05,-2.4,1,-2.4000000000000004,-3.3,-1.1,1.0,2.1999999999999997,-2.2,1.1999999999999997,1.2,3.4,0.9,2.2,-1.5,2.233830790368868,-4.3,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C78,,RAMP,8,2022-07-16,-0.6,-0.03,-3.0,1,-3.0,-1.3,-2.4000000000000004,-3.3,-1.1,1.0,2.1999999999999997,-2.2,1.1999999999999997,1.2,3.4,-1.2,2.1517434791350016,1.9999999999999998,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C79,,RAMP,6,2022-05-31,-1.1,-0.03,-2.2,1,-2.2,-1.1,-1.1,-1.6,0.0,-1.0,1.6,0.5,2.6,2.1,2.1,-1.2333333333333334,0.3214550253664312,0.5,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C79,,RAMP,7,2022-06-24,0.9,0.04,-1.3,1,-1.3000000000000003,-1.1,-2.2,-1.1,-1.1,-1.6,0.0,-1.0,1.6,0.5,2.6,-1.2666666666666668,0.2886751345948122,0.0,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C79,,RAMP,8,2022-07-16,-1.6,-0.07,-2.9,1,-2.9000000000000004,0.9,-1.3000000000000003,-1.1,-2.2,-1.1,-1.1,-1.6,0.0,-1.0,1.6,-0.4333333333333334,1.1547005383792515,2.0,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C8,K21+885,K21,6,2022-05-31,-2.8,-0.08,-4.3,1,-4.3,-3.0,-1.5,-2.3,1.5,-1.0,3.8,4.2,4.8,0.6,0.6,-2.1,1.01488915650922,-0.7000000000000002,34.0,21.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
C8,K21+885,K21,7,2022-06-24,-1.4,-0.06,-5.7,1,-5.699999999999999,-2.8,-4.3,-3.0,-1.5,-2.3,1.5,-1.0,3.8,4.2,4.8,-2.6999999999999997,0.36055512754639263,0.20000000000000018,24.0,34.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
C8,K21+885,K21,8,2022-07-16,-0.5,-0.02,-6.2,1,-6.199999999999999,-1.4,-5.699999999999999,-2.8,-4.3,-3.0,-1.5,-2.3,1.5,-1.0,3.8,-2.4,0.8717797887081323,1.4,22.0,24.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
C80,JPK21+340,JPK,6,2022-05-31,-2.1,-0.06,-5.8,1,-5.8,-1.5,-3.6999999999999997,-1.7,-2.1999999999999997,1.3,-0.4999999999999998,-2.8,-1.7999999999999998,1.0,1.0,-0.6333333333333333,1.6772994167212165,0.19999999999999996,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Mihe,basic_stable,
C80,JPK21+340,JPK,7,2022-06-24,0.7,0.03,-5.1,1,-5.1,-2.1,-5.8,-1.5,-3.6999999999999997,-1.7,-2.1999999999999997,1.3,-0.4999999999999998,-2.8,-1.7999999999999998,-1.7666666666666668,0.30550504633038894,-0.6000000000000001,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Mihe,basic_stable,
C80,JPK21+340,JPK,8,2022-07-16,1.3,0.06,-3.8,1,-3.8,0.7,-5.1,-2.1,-5.8,-1.5,-3.6999999999999997,-1.7,-2.1999999999999997,1.3,-0.4999999999999998,-0.9666666666666668,1.474222959166399,2.8,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Mihe,basic_stable,
C81,JPK21+390,JPK,6,2022-05-31,-1.7,-0.05,-9.6,1,-9.6,-0.9,-7.9,-2.1,-7.0,1.2,-4.9,-3.0,-6.1,-3.1,-3.1,-0.6,1.6703293088490063,1.2000000000000002,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Mihe,basic_stable,
C81,JPK21+390,JPK,7,2022-06-24,1.1,0.04,-8.6,1,-8.5,-1.7,-9.6,-0.9,-7.9,-2.1,-7.0,1.2,-4.9,-3.0,-6.1,-1.5666666666666667,0.6110100926607782,-0.7999999999999999,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Mihe,basic_stable,
C81,JPK21+390,JPK,8,2022-07-16,-1.4,-0.06,-10.0,1,-9.9,1.1,-8.5,-1.7,-9.6,-0.9,-7.9,-2.1,-7.0,1.2,-4.9,-0.49999999999999983,1.4422205101855954,2.8,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Mihe,basic_stable,
C9,K21+935,K21,6,2022-05-31,-1.3,-0.04,0.8,1,0.8999999999999997,-1.2,2.1999999999999997,1.2,3.3999999999999995,-1.1,2.1999999999999997,4.1,3.3,-0.8,-0.8,-0.36666666666666653,1.3576941236277538,-2.4,34.0,21.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
C9,K21+935,K21,7,2022-06-24,-2.1,-0.09,-1.2,1,-1.2000000000000004,-1.3,0.8999999999999997,-1.2,2.1999999999999997,1.2,3.3999999999999995,-1.1,2.1999999999999997,4.1,3.3,-0.4333333333333332,1.4153915830374768,-0.10000000000000009,24.0,34.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
C9,K21+935,K21,8,2022-07-16,0.5,0.02,-0.7,1,-0.7000000000000004,-2.1,-1.2000000000000004,-1.3,0.8999999999999997,-1.2,2.1999999999999997,1.2,3.3999999999999995,-1.1,2.1999999999999997,-1.5333333333333332,0.4932882862316255,-0.8,22.0,24.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
